Order_ID,Company,City,Customer_Age,Order_Value,Delivery_Time_Min,Distance_Km,Items_Count,Product_Category,Payment_Method,Customer_Rating,Discount_Applied,Delivery_Partner_Rating,Order_Timestamp,Order_Hour,Order_DayOfWeek,Order_Month,Order_Quarter,Mumbai_Zone,Dark_Store_ID,Pincode,Rider_ID,Delivery_Cost,Discount_Amount,Discount_Pct,COGS_Proxy,COGS_Amount,Profit,Profit_Margin_Pct,Is_Peak_Hour,Basket_Size_Tier,Churn_Risk_Flag,Is_On_Time,Stockout_Risk,Is_Loss_Making,Is_Long_Distance
1725505,Zepto,Mumbai,26,877,15,12.7,13,Fruits & Vegetables,Cash on Delivery,5,0,4,2023-01-04 09:00:22,9,Wednesday,2023-01,2023Q1,Andheri,DS_001,400053,R_024,157.4,0.0,0.0,0.68,596.36,123.24,14.05,False,Large,False,True,False,False,True
1755349,Zepto,Mumbai,20,754,12,10.1,13,Snacks,Debit Card,5,1,3,2023-01-04 09:05:46,9,Wednesday,2023-01,2023Q1,Powai,DS_003,400076,R_075,126.2,254.07,33.7,0.48,361.92,11.81,1.57,False,Large,False,True,False,False,True
1700257,Blinkit,Mumbai,18,210,12,1.7,15,Snacks,UPI,5,0,4,2023-01-04 10:01:17,10,Wednesday,2023-01,2023Q1,Malad,DS_007,400064,R_159,25.4,0.0,0.0,0.48,100.8,83.8,39.9,False,Large,False,True,False,False,False
1811105,Zepto,Mumbai,23,1333,8,7.4,15,Beverages,Cash on Delivery,3,0,5,2023-01-04 10:44:21,10,Wednesday,2023-01,2023Q1,Navi Mumbai,DS_010,400703,R_245,93.8,0.0,0.0,0.55,733.15,506.05,37.96,False,Large,False,True,False,False,True
1265457,Zepto,Mumbai,57,254,10,6.6,16,Personal Care,Credit Card,4,0,4,2023-01-04 11:28:53,11,Wednesday,2023-01,2023Q1,Andheri,DS_001,400053,R_020,84.2,0.0,0.0,0.38,96.52,73.28,28.85,False,Large,False,True,False,False,True
1252044,Blinkit,Mumbai,42,592,13,3.9,13,Snacks,Wallet,4,0,4,2023-01-04 13:10:36,13,Wednesday,2023-01,2023Q1,Thane,DS_004,400601,R_081,51.8,0.0,0.0,0.48,284.16,256.04,43.25,True,Large,False,True,False,False,False
1059129,Blinkit,Mumbai,38,467,17,12.0,17,Personal Care,UPI,2,0,4,2023-01-04 14:48:01,14,Wednesday,2023-01,2023Q1,Malad,DS_007,400064,R_153,149.0,0.0,0.0,0.38,177.46,140.54,30.09,False,Large,True,False,False,False,True
1620487,Blinkit,Mumbai,57,252,18,7.6,6,Dairy,Debit Card,4,1,3,2023-01-04 14:54:39,14,Wednesday,2023-01,2023Q1,Dadar,DS_008,400014,R_190,96.2,49.14,19.5,0.62,156.24,-49.58,-19.67,False,Medium,False,False,False,True,True
1900423,Zepto,Mumbai,51,766,9,3.8,1,Fruits & Vegetables,UPI,4,1,3,2023-01-04 15:37:41,15,Wednesday,2023-01,2023Q1,Chembur,DS_011,400071,R_251,50.6,95.28,12.4,0.68,520.88,99.24,12.96,False,Small,False,True,False,False,False
1413146,Blinkit,Mumbai,42,706,18,9.9,12,Personal Care,UPI,3,0,5,2023-01-04 17:09:01,17,Wednesday,2023-01,2023Q1,Kurla,DS_005,400070,R_105,123.8,0.0,0.0,0.38,268.28,313.92,44.46,False,Large,False,False,False,False,True
1789446,Blinkit,Mumbai,59,846,19,12.4,7,Snacks,UPI,3,0,5,2023-01-04 17:37:08,17,Wednesday,2023-01,2023Q1,Andheri,DS_001,400053,R_016,153.8,0.0,0.0,0.48,406.08,286.12,33.82,False,Medium,False,False,False,False,True
1653792,Blinkit,Mumbai,56,269,20,11.3,9,Fruits & Vegetables,Cash on Delivery,5,0,4,2023-01-04 17:40:52,17,Wednesday,2023-01,2023Q1,Borivali,DS_006,400066,R_141,140.6,0.0,0.0,0.68,182.92,-54.52,-20.27,False,Large,False,False,False,True,True
1404508,Blinkit,Mumbai,19,380,16,4.4,2,Personal Care,Wallet,2,0,4,2023-01-04 19:15:04,19,Wednesday,2023-01,2023Q1,Powai,DS_003,400076,R_053,57.8,0.0,0.0,0.38,144.4,177.8,46.79,True,Small,True,False,False,False,False
1315167,Blinkit,Mumbai,41,674,15,6.6,5,Fruits & Vegetables,Wallet,5,0,4,2023-01-04 19:19:17,19,Wednesday,2023-01,2023Q1,Navi Mumbai,DS_010,400703,R_239,84.2,0.0,0.0,0.68,458.32,131.48,19.51,True,Medium,False,True,False,False,True
1972558,Zepto,Mumbai,54,59,11,11.3,7,Household,Debit Card,3,0,4,2023-01-04 19:24:40,19,Wednesday,2023-01,2023Q1,Powai,DS_003,400076,R_058,140.6,0.0,0.0,0.45,26.55,-108.15,-183.31,True,Medium,False,True,False,True,True
1325365,Blinkit,Mumbai,43,837,20,13.9,16,Groceries,Credit Card,4,1,3,2023-01-04 19:34:53,19,Wednesday,2023-01,2023Q1,Powai,DS_003,400076,R_075,171.8,221.08,26.4,0.65,544.05,-99.93,-11.94,True,Large,False,False,False,True,True
1757531,Zepto,Mumbai,21,706,9,7.7,17,Groceries,Credit Card,1,1,4,2023-01-04 19:53:17,19,Wednesday,2023-01,2023Q1,Dadar,DS_008,400014,R_187,97.4,185.51,26.3,0.65,458.9,-35.81,-5.07,True,Large,True,True,False,True,True
1937564,Blinkit,Mumbai,47,297,17,6.0,6,Personal Care,Wallet,3,0,3,2023-01-04 19:56:38,19,Wednesday,2023-01,2023Q1,Kurla,DS_005,400070,R_112,77.0,0.0,0.0,0.38,112.86,107.14,36.07,True,Medium,False,False,False,False,True
1907741,Blinkit,Mumbai,24,913,19,13.5,8,Beverages,Wallet,3,1,5,2023-01-04 19:58:11,19,Wednesday,2023-01,2023Q1,Kurla,DS_005,400070,R_116,167.0,281.63,30.8,0.55,502.15,-37.78,-4.14,True,Large,False,False,True,True,True
1234712,Blinkit,Mumbai,26,456,14,7.0,9,Groceries,UPI,4,0,4,2023-01-04 20:29:55,20,Wednesday,2023-01,2023Q1,Dadar,DS_008,400014,R_188,89.0,0.0,0.0,0.65,296.4,70.6,15.48,True,Large,False,True,False,False,True
1543775,Zepto,Mumbai,29,61,14,14.2,6,Groceries,Wallet,3,0,4,2023-01-04 20:36:11,20,Wednesday,2023-01,2023Q1,Andheri,DS_001,400053,R_021,175.4,0.0,0.0,0.65,39.65,-154.05,-252.54,True,Medium,False,True,False,True,True
1216621,Blinkit,Mumbai,31,495,13,1.0,4,Beverages,Credit Card,2,0,4,2023-01-04 20:40:14,20,Wednesday,2023-01,2023Q1,Bandra,DS_002,400050,R_047,17.0,0.0,0.0,0.55,272.25,205.75,41.57,True,Medium,True,True,False,False,False
1680372,Zepto,Mumbai,30,578,12,11.4,12,Beverages,Credit Card,3,0,2,2023-01-04 20:55:22,20,Wednesday,2023-01,2023Q1,Navi Mumbai,DS_010,400703,R_234,141.8,0.0,0.0,0.55,317.9,118.3,20.47,True,Large,False,True,True,False,True
1864728,Blinkit,Mumbai,49,50,19,9.7,19,Fruits & Vegetables,Wallet,2,0,5,2023-01-04 21:43:28,21,Wednesday,2023-01,2023Q1,Dadar,DS_008,400014,R_181,121.4,0.0,0.0,0.68,34.0,-105.4,-210.8,True,Large,True,False,False,True,True
1162059,Blinkit,Mumbai,33,956,13,2.6,13,Dairy,Credit Card,5,0,4,2023-01-04 22:24:44,22,Wednesday,2023-01,2023Q1,Malad,DS_007,400064,R_151,36.2,0.0,0.0,0.62,592.72,327.08,34.21,False,Large,False,True,False,False,False
1563110,Blinkit,Mumbai,41,299,18,13.4,19,Fruits & Vegetables,Wallet,3,0,3,2023-01-04 22:30:08,22,Wednesday,2023-01,2023Q1,Bandra,DS_002,400050,R_038,165.8,0.0,0.0,0.68,203.32,-70.12,-23.45,False,Large,False,False,False,True,True
1058267,Zepto,Mumbai,38,943,13,10.2,19,Beverages,Cash on Delivery,4,1,3,2023-01-04 22:47:13,22,Wednesday,2023-01,2023Q1,Malad,DS_007,400064,R_170,127.4,52.57,5.6,0.55,518.65,244.38,25.92,False,Large,False,True,False,False,True
1679499,Blinkit,Mumbai,46,467,18,13.7,19,Snacks,Credit Card,4,0,4,2023-01-04 22:51:19,22,Wednesday,2023-01,2023Q1,Colaba,DS_012,400005,R_300,169.4,0.0,0.0,0.48,224.16,73.44,15.73,False,Large,False,False,False,False,True
1610633,Zepto,Mumbai,35,1653,11,7.4,5,Beverages,Cash on Delivery,3,1,3,2023-01-05 08:04:28,8,Thursday,2023-01,2023Q1,Chembur,DS_011,400071,R_273,93.8,291.05,17.6,0.55,909.15,359.0,21.72,False,Medium,False,True,False,False,True
1112800,Blinkit,Mumbai,50,1152,16,5.6,16,Dairy,Debit Card,2,1,3,2023-01-05 10:20:15,10,Thursday,2023-01,2023Q1,Borivali,DS_006,400066,R_150,72.2,271.59,23.6,0.62,714.24,93.97,8.16,False,Large,True,False,False,False,True
1165947,Blinkit,Mumbai,24,1527,11,2.2,18,Snacks,UPI,4,1,2,2023-01-05 10:35:15,10,Thursday,2023-01,2023Q1,Dadar,DS_008,400014,R_192,31.4,104.58,6.8,0.48,732.96,658.06,43.09,False,Large,False,True,False,False,False
1789143,Blinkit,Mumbai,27,93,13,0.7,11,Fruits & Vegetables,Cash on Delivery,2,1,4,2023-01-05 12:01:43,12,Thursday,2023-01,2023Q1,Powai,DS_003,400076,R_055,13.4,29.55,31.8,0.68,63.24,-13.19,-14.18,True,Large,True,True,False,True,False
1378401,Blinkit,Mumbai,36,536,13,3.4,5,Household,Wallet,2,1,4,2023-01-05 12:16:59,12,Thursday,2023-01,2023Q1,Andheri,DS_001,400053,R_017,45.8,68.81,12.8,0.45,241.2,180.19,33.62,True,Medium,True,True,False,False,False
1565360,Zepto,Mumbai,37,421,9,6.7,15,Dairy,Debit Card,2,1,4,2023-01-05 12:30:59,12,Thursday,2023-01,2023Q1,Andheri,DS_001,400053,R_010,85.4,98.42,23.4,0.62,261.02,-23.84,-5.66,True,Large,True,True,False,True,True
1267999,Zepto,Mumbai,44,916,9,7.0,8,Personal Care,Credit Card,4,1,3,2023-01-05 12:57:58,12,Thursday,2023-01,2023Q1,Thane,DS_004,400601,R_099,89.0,158.14,17.3,0.38,348.08,320.78,35.02,True,Large,False,True,False,False,True
1667262,Blinkit,Mumbai,35,106,19,10.3,17,Snacks,Wallet,2,0,4,2023-01-05 14:11:09,14,Thursday,2023-01,2023Q1,Bandra,DS_002,400050,R_048,128.6,0.0,0.0,0.48,50.88,-73.48,-69.32,False,Large,True,False,False,True,True
1948521,Zepto,Mumbai,21,50,10,5.7,14,Beverages,Debit Card,2,1,3,2023-01-05 15:08:41,15,Thursday,2023-01,2023Q1,Bandra,DS_002,400050,R_036,73.4,12.64,25.3,0.55,27.5,-63.54,-127.08,False,Large,True,True,False,True,True
1650419,Blinkit,Mumbai,40,221,14,4.4,12,Beverages,Cash on Delivery,3,0,3,2023-01-05 15:10:59,15,Thursday,2023-01,2023Q1,Bandra,DS_002,400050,R_029,57.8,0.0,0.0,0.55,121.55,41.65,18.85,False,Large,False,True,False,False,False
1807390,Zepto,Mumbai,33,205,15,14.8,13,Personal Care,Wallet,2,0,5,2023-01-05 15:53:33,15,Thursday,2023-01,2023Q1,Colaba,DS_012,400005,R_291,182.6,0.0,0.0,0.38,77.9,-55.5,-27.07,False,Large,True,True,False,True,True
1674558,Blinkit,Mumbai,33,924,12,2.2,17,Beverages,Credit Card,5,1,4,2023-01-05 16:51:34,16,Thursday,2023-01,2023Q1,Chembur,DS_011,400071,R_261,31.4,93.05,10.1,0.55,508.2,291.35,31.53,False,Large,False,True,False,False,False
1226610,Zepto,Mumbai,44,547,16,14.6,3,Fruits & Vegetables,Cash on Delivery,4,1,4,2023-01-05 17:03:49,17,Thursday,2023-01,2023Q1,Kurla,DS_005,400070,R_112,180.2,78.43,14.3,0.68,371.96,-83.59,-15.28,False,Small,False,False,False,True,True
1668793,Blinkit,Mumbai,45,50,17,7.1,6,Groceries,Cash on Delivery,5,0,4,2023-01-05 17:07:04,17,Thursday,2023-01,2023Q1,Powai,DS_003,400076,R_060,90.2,0.0,0.0,0.65,32.5,-72.7,-145.4,False,Medium,False,False,False,True,True
1795060,Blinkit,Mumbai,25,586,15,2.9,5,Personal Care,Credit Card,4,0,4,2023-01-05 17:30:15,17,Thursday,2023-01,2023Q1,Dadar,DS_008,400014,R_195,39.8,0.0,0.0,0.38,222.68,323.52,55.21,False,Medium,False,True,False,False,False
1777146,Blinkit,Mumbai,30,604,17,6.8,12,Personal Care,Debit Card,2,1,3,2023-01-05 18:48:04,18,Thursday,2023-01,2023Q1,Chembur,DS_011,400071,R_252,86.6,74.42,12.3,0.38,229.52,213.46,35.34,False,Large,True,False,False,False,True
1211699,Zepto,Mumbai,30,951,13,10.6,12,Beverages,Credit Card,5,0,5,2023-01-05 18:57:00,18,Thursday,2023-01,2023Q1,Borivali,DS_006,400066,R_138,132.2,0.0,0.0,0.55,523.05,295.75,31.1,False,Large,False,True,False,False,True
1645522,Blinkit,Mumbai,38,50,17,7.7,16,Fruits & Vegetables,Credit Card,2,0,4,2023-01-05 19:06:17,19,Thursday,2023-01,2023Q1,Juhu,DS_009,400049,R_220,97.4,0.0,0.0,0.68,34.0,-81.4,-162.8,True,Large,True,False,False,True,True
1978985,Zepto,Mumbai,18,484,8,7.4,1,Dairy,Credit Card,3,0,2,2023-01-05 20:49:17,20,Thursday,2023-01,2023Q1,Malad,DS_007,400064,R_172,93.8,0.0,0.0,0.62,300.08,90.12,18.62,True,Small,False,True,True,False,True
1598675,Blinkit,Mumbai,38,322,16,4.4,4,Personal Care,UPI,5,0,4,2023-01-05 20:57:04,20,Thursday,2023-01,2023Q1,Andheri,DS_001,400053,R_020,57.8,0.0,0.0,0.38,122.36,141.84,44.05,True,Medium,False,False,False,False,False
1553425,Zepto,Mumbai,38,1228,6,3.5,12,Dairy,Wallet,4,1,3,2023-01-05 21:00:33,21,Thursday,2023-01,2023Q1,Dadar,DS_008,400014,R_200,47.0,202.03,16.5,0.62,761.36,217.61,17.72,True,Large,False,True,False,False,False
1747109,Zepto,Mumbai,42,154,12,10.8,10,Groceries,Debit Card,5,0,4,2023-01-05 21:26:23,21,Thursday,2023-01,2023Q1,Navi Mumbai,DS_010,400703,R_236,134.6,0.0,0.0,0.65,100.1,-80.7,-52.4,True,Large,False,True,False,True,True
1963102,Zepto,Mumbai,32,1555,12,13.1,4,Dairy,Wallet,2,1,3,2023-01-05 21:37:35,21,Thursday,2023-01,2023Q1,Dadar,DS_008,400014,R_193,162.2,344.71,22.2,0.62,964.1,83.99,5.4,True,Medium,True,True,False,False,True
1403208,Zepto,Mumbai,35,1421,11,12.3,7,Dairy,Wallet,3,1,4,2023-01-05 22:33:14,22,Thursday,2023-01,2023Q1,Bandra,DS_002,400050,R_050,152.6,384.1,27.0,0.62,881.02,3.28,0.23,False,Medium,False,True,False,False,True
1674019,Blinkit,Mumbai,53,458,14,2.2,10,Personal Care,Credit Card,5,0,4,2023-01-05 23:52:55,23,Thursday,2023-01,2023Q1,Andheri,DS_001,400053,R_008,31.4,0.0,0.0,0.38,174.04,252.56,55.14,False,Large,False,True,False,False,False
1479622,Blinkit,Mumbai,51,883,15,7.1,19,Dairy,UPI,4,1,5,2023-01-06 02:48:57,2,Friday,2023-01,2023Q1,Powai,DS_003,400076,R_074,90.2,243.53,27.6,0.62,547.46,1.81,0.2,False,Large,False,True,False,False,True
1937854,Blinkit,Mumbai,50,748,13,4.5,10,Personal Care,Debit Card,4,0,3,2023-01-06 07:37:21,7,Friday,2023-01,2023Q1,Powai,DS_003,400076,R_071,59.0,0.0,0.0,0.38,284.24,404.76,54.11,False,Large,False,True,False,False,False
1445271,Blinkit,Mumbai,47,330,15,6.5,17,Personal Care,Wallet,3,0,5,2023-01-06 10:20:21,10,Friday,2023-01,2023Q1,Bandra,DS_002,400050,R_044,83.0,0.0,0.0,0.38,125.4,121.6,36.85,False,Large,False,True,False,False,True
1945619,Blinkit,Mumbai,28,648,20,11.0,19,Beverages,Wallet,2,1,4,2023-01-06 12:27:04,12,Friday,2023-01,2023Q1,Bandra,DS_002,400050,R_040,137.0,148.35,22.9,0.55,356.4,6.25,0.96,True,Large,True,False,False,False,True
1653516,Zepto,Mumbai,38,1084,12,8.5,16,Beverages,UPI,2,0,5,2023-01-06 12:52:24,12,Friday,2023-01,2023Q1,Borivali,DS_006,400066,R_127,107.0,0.0,0.0,0.55,596.2,380.8,35.13,True,Large,True,True,True,False,True
1246596,Blinkit,Mumbai,21,1061,17,6.5,18,Household,UPI,4,0,3,2023-01-06 13:22:56,13,Friday,2023-01,2023Q1,Andheri,DS_001,400053,R_006,83.0,0.0,0.0,0.45,477.45,500.55,47.18,True,Large,False,False,False,False,True
1827460,Blinkit,Mumbai,51,397,11,1.0,9,Groceries,Credit Card,4,0,4,2023-01-06 13:53:36,13,Friday,2023-01,2023Q1,Bandra,DS_002,400050,R_032,17.0,0.0,0.0,0.65,258.05,121.95,30.72,True,Large,False,True,True,False,False
1622247,Zepto,Mumbai,33,665,15,13.3,3,Snacks,Wallet,3,0,5,2023-01-06 14:09:51,14,Friday,2023-01,2023Q1,Kurla,DS_005,400070,R_124,164.6,0.0,0.0,0.48,319.2,181.2,27.25,False,Small,False,True,False,False,True
1593320,Blinkit,Mumbai,43,50,21,14.6,3,Household,Debit Card,2,1,3,2023-01-06 14:24:40,14,Friday,2023-01,2023Q1,Bandra,DS_002,400050,R_037,180.2,6.78,13.6,0.45,22.5,-159.48,-318.96,False,Small,True,False,False,True,True
1040957,Blinkit,Mumbai,20,137,17,12.1,10,Household,Credit Card,4,0,4,2023-01-06 14:57:05,14,Friday,2023-01,2023Q1,Malad,DS_007,400064,R_163,150.2,0.0,0.0,0.45,61.65,-74.85,-54.64,False,Large,False,False,False,True,True
1145607,Zepto,Mumbai,29,212,7,3.2,2,Groceries,Cash on Delivery,3,0,5,2023-01-06 15:38:56,15,Friday,2023-01,2023Q1,Borivali,DS_006,400066,R_135,43.4,0.0,0.0,0.65,137.8,30.8,14.53,False,Small,False,True,False,False,False
1584694,Blinkit,Mumbai,48,866,17,7.2,15,Personal Care,Debit Card,5,0,3,2023-01-06 15:44:02,15,Friday,2023-01,2023Q1,Kurla,DS_005,400070,R_102,91.4,0.0,0.0,0.38,329.08,445.52,51.45,False,Large,False,False,False,False,True
1660875,Blinkit,Mumbai,45,278,17,8.2,19,Beverages,Credit Card,3,0,5,2023-01-06 17:25:14,17,Friday,2023-01,2023Q1,Dadar,DS_008,400014,R_192,103.4,0.0,0.0,0.55,152.9,21.7,7.81,False,Large,False,False,False,False,True
1111629,Zepto,Mumbai,40,50,11,8.9,19,Beverages,Cash on Delivery,3,0,3,2023-01-06 17:36:38,17,Friday,2023-01,2023Q1,Malad,DS_007,400064,R_164,111.8,0.0,0.0,0.55,27.5,-89.3,-178.6,False,Large,False,True,False,True,True
1666532,Zepto,Mumbai,27,991,9,2.8,15,Fruits & Vegetables,Debit Card,4,0,4,2023-01-06 18:26:37,18,Friday,2023-01,2023Q1,Kurla,DS_005,400070,R_108,38.6,0.0,0.0,0.68,673.88,278.52,28.1,False,Large,False,True,False,False,False
1872063,Blinkit,Mumbai,42,258,13,5.0,7,Dairy,Cash on Delivery,5,1,4,2023-01-06 18:35:46,18,Friday,2023-01,2023Q1,Borivali,DS_006,400066,R_134,65.0,47.55,18.4,0.62,159.96,-14.51,-5.62,False,Medium,False,True,False,True,True
1450996,Blinkit,Mumbai,37,52,13,4.2,19,Fruits & Vegetables,UPI,4,0,4,2023-01-06 18:36:26,18,Friday,2023-01,2023Q1,Andheri,DS_001,400053,R_024,55.4,0.0,0.0,0.68,35.36,-38.76,-74.54,False,Large,False,True,False,True,False
1421339,Blinkit,Mumbai,46,402,15,6.2,8,Fruits & Vegetables,Credit Card,3,1,3,2023-01-06 19:16:40,19,Friday,2023-01,2023Q1,Andheri,DS_001,400053,R_005,79.4,51.93,12.9,0.68,273.36,-2.69,-0.67,True,Large,False,True,False,True,True
1309103,Blinkit,Mumbai,31,683,16,5.8,2,Personal Care,Wallet,2,0,5,2023-01-06 20:17:44,20,Friday,2023-01,2023Q1,Andheri,DS_001,400053,R_004,74.6,0.0,0.0,0.38,259.54,348.86,51.08,True,Small,True,False,False,False,True
1241193,Blinkit,Mumbai,34,515,15,5.6,17,Household,Credit Card,2,1,4,2023-01-06 20:35:28,20,Friday,2023-01,2023Q1,Powai,DS_003,400076,R_061,72.2,48.87,9.5,0.45,231.75,162.18,31.49,True,Large,True,True,False,False,True
1998268,Zepto,Mumbai,45,601,6,1.8,19,Groceries,UPI,5,0,5,2023-01-06 20:37:47,20,Friday,2023-01,2023Q1,Bandra,DS_002,400050,R_046,26.6,0.0,0.0,0.65,390.65,183.75,30.57,True,Large,False,True,False,False,False
1205440,Zepto,Mumbai,54,429,9,4.0,17,Snacks,Cash on Delivery,4,0,3,2023-01-06 21:29:21,21,Friday,2023-01,2023Q1,Thane,DS_004,400601,R_086,53.0,0.0,0.0,0.48,205.92,170.08,39.65,True,Large,False,True,False,False,False
1849380,Blinkit,Mumbai,27,194,11,1.2,9,Snacks,UPI,4,0,4,2023-01-06 21:33:34,21,Friday,2023-01,2023Q1,Andheri,DS_001,400053,R_012,19.4,0.0,0.0,0.48,93.12,81.48,42.0,True,Large,False,True,False,False,False
1602244,Blinkit,Mumbai,37,641,15,4.3,10,Beverages,Cash on Delivery,3,1,4,2023-01-06 21:44:53,21,Friday,2023-01,2023Q1,Navi Mumbai,DS_010,400703,R_227,56.6,200.29,31.2,0.55,352.55,31.56,4.92,True,Large,False,True,False,False,False
1490360,Blinkit,Mumbai,47,417,13,5.8,6,Snacks,Credit Card,4,0,3,2023-01-06 22:40:48,22,Friday,2023-01,2023Q1,Kurla,DS_005,400070,R_116,74.6,0.0,0.0,0.48,200.16,142.24,34.11,False,Medium,False,True,False,False,True
1963553,Zepto,Mumbai,25,820,14,11.1,14,Snacks,Credit Card,2,0,4,2023-01-06 22:44:06,22,Friday,2023-01,2023Q1,Malad,DS_007,400064,R_174,138.2,0.0,0.0,0.48,393.6,288.2,35.15,False,Large,True,True,False,False,True
1313216,Blinkit,Mumbai,27,1213,18,9.6,3,Personal Care,Cash on Delivery,3,1,3,2023-01-06 23:37:19,23,Friday,2023-01,2023Q1,Juhu,DS_009,400049,R_205,120.2,72.69,6.0,0.38,460.94,559.17,46.1,False,Small,False,False,False,False,True
1944266,Blinkit,Mumbai,39,847,18,8.2,9,Dairy,Cash on Delivery,5,1,2,2023-01-07 00:18:45,0,Saturday,2023-01,2023Q1,Andheri,DS_001,400053,R_003,103.4,189.19,22.3,0.62,525.14,29.27,3.46,False,Large,False,False,False,False,True
1470587,Blinkit,Mumbai,21,416,15,4.3,4,Dairy,Cash on Delivery,5,0,4,2023-01-07 02:48:57,2,Saturday,2023-01,2023Q1,Navi Mumbai,DS_010,400703,R_240,56.6,0.0,0.0,0.62,257.92,101.48,24.39,False,Medium,False,True,False,False,False
1754935,Zepto,Mumbai,41,50,15,13.3,8,Fruits & Vegetables,Credit Card,2,0,3,2023-01-07 08:30:00,8,Saturday,2023-01,2023Q1,Bandra,DS_002,400050,R_046,164.6,0.0,0.0,0.68,34.0,-148.6,-297.2,False,Large,True,True,False,True,True
1443611,Zepto,Mumbai,28,446,13,9.2,2,Dairy,Debit Card,4,0,4,2023-01-07 09:17:23,9,Saturday,2023-01,2023Q1,Bandra,DS_002,400050,R_028,115.4,0.0,0.0,0.62,276.52,54.08,12.13,False,Small,False,True,False,False,True
1284794,Zepto,Mumbai,31,502,11,8.1,11,Household,UPI,4,0,4,2023-01-07 09:51:31,9,Saturday,2023-01,2023Q1,Malad,DS_007,400064,R_166,102.2,0.0,0.0,0.45,225.9,173.9,34.64,False,Large,False,True,False,False,True
1785365,Blinkit,Mumbai,22,206,17,10.7,13,Snacks,Cash on Delivery,4,0,4,2023-01-07 11:11:39,11,Saturday,2023-01,2023Q1,Chembur,DS_011,400071,R_259,133.4,0.0,0.0,0.48,98.88,-26.28,-12.76,False,Large,False,False,False,True,True
1753737,Blinkit,Mumbai,47,152,13,4.3,12,Dairy,Debit Card,5,0,4,2023-01-07 11:20:15,11,Saturday,2023-01,2023Q1,Andheri,DS_001,400053,R_018,56.6,0.0,0.0,0.62,94.24,1.16,0.76,False,Large,False,True,False,False,False
1694656,Zepto,Mumbai,42,258,5,1.0,17,Fruits & Vegetables,Credit Card,5,1,4,2023-01-07 12:08:49,12,Saturday,2023-01,2023Q1,Dadar,DS_008,400014,R_188,17.0,13.1,5.1,0.68,175.44,52.46,20.33,True,Large,False,True,False,False,False
1068076,Blinkit,Mumbai,39,66,11,1.4,16,Snacks,Debit Card,2,0,4,2023-01-07 12:25:21,12,Saturday,2023-01,2023Q1,Thane,DS_004,400601,R_099,21.8,0.0,0.0,0.48,31.68,12.52,18.97,True,Large,True,True,True,False,False
1415403,Zepto,Mumbai,29,124,12,12.4,19,Groceries,UPI,2,0,3,2023-01-07 12:59:53,12,Saturday,2023-01,2023Q1,Malad,DS_007,400064,R_153,153.8,0.0,0.0,0.65,80.6,-110.4,-89.03,True,Large,True,True,False,True,True
1576005,Blinkit,Mumbai,26,269,13,4.4,17,Snacks,Cash on Delivery,2,0,3,2023-01-07 13:10:15,13,Saturday,2023-01,2023Q1,Malad,DS_007,400064,R_171,57.8,0.0,0.0,0.48,129.12,82.08,30.51,True,Large,True,True,False,False,False
1014898,Blinkit,Mumbai,49,1088,14,1.4,12,Household,Cash on Delivery,5,1,4,2023-01-07 13:22:19,13,Saturday,2023-01,2023Q1,Borivali,DS_006,400066,R_135,21.8,256.79,23.6,0.45,489.6,319.81,29.39,True,Large,False,True,False,False,False
1934170,Blinkit,Mumbai,55,50,20,13.9,4,Personal Care,Cash on Delivery,4,0,4,2023-01-07 14:08:45,14,Saturday,2023-01,2023Q1,Bandra,DS_002,400050,R_043,171.8,0.0,0.0,0.38,19.0,-140.8,-281.6,False,Medium,False,False,False,True,True
1600954,Blinkit,Mumbai,46,1167,13,1.8,15,Fruits & Vegetables,Debit Card,5,1,4,2023-01-07 14:19:15,14,Saturday,2023-01,2023Q1,Thane,DS_004,400601,R_077,26.6,171.9,14.7,0.68,793.56,174.94,14.99,False,Large,False,True,False,False,False
1549874,Zepto,Mumbai,34,655,15,13.7,10,Groceries,UPI,4,0,3,2023-01-07 14:29:16,14,Saturday,2023-01,2023Q1,Bandra,DS_002,400050,R_049,169.4,0.0,0.0,0.65,425.75,59.85,9.14,False,Large,False,True,False,False,True
1799378,Blinkit,Mumbai,51,1467,14,3.1,4,Snacks,Wallet,5,0,4,2023-01-07 16:31:31,16,Saturday,2023-01,2023Q1,Powai,DS_003,400076,R_066,42.2,0.0,0.0,0.48,704.16,720.64,49.12,False,Medium,False,True,False,False,False
1232751,Blinkit,Mumbai,26,846,20,11.7,8,Groceries,Credit Card,2,0,4,2023-01-07 17:10:52,17,Saturday,2023-01,2023Q1,Juhu,DS_009,400049,R_204,145.4,0.0,0.0,0.65,549.9,150.7,17.81,False,Large,True,False,False,False,True
1444937,Blinkit,Mumbai,30,975,13,4.0,5,Personal Care,Wallet,5,0,4,2023-01-07 17:56:02,17,Saturday,2023-01,2023Q1,Navi Mumbai,DS_010,400703,R_244,53.0,0.0,0.0,0.38,370.5,551.5,56.56,False,Medium,False,True,False,False,False
1148612,Blinkit,Mumbai,37,553,19,13.3,12,Dairy,UPI,2,0,4,2023-01-07 19:07:43,19,Saturday,2023-01,2023Q1,Powai,DS_003,400076,R_062,164.6,0.0,0.0,0.62,342.86,45.54,8.24,True,Large,True,False,True,False,True
